2025-06-28 18:22:48,294 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'avif'}
2025-06-28 18:22:48,294 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'avif'}
2025-06-28 18:22:48,294 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:22:48,294 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: oh.webp (image)
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: séduction.png (image)
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: lionnealaffut.png (image)
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: calin.png (image)
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: rixedegnous.png (image)
2025-06-28 18:22:55,568 - core.app_controller - INFO - Job ajouté: tatanka.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: leclan1.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: harpie.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: titus.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: appelduloup.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: punia.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: arak.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: curieuse.png (image)
2025-06-28 18:22:55,569 - core.app_controller - INFO - Job ajouté: oursonfatigué.png (image)
2025-06-28 18:22:55,570 - core.app_controller - INFO - Job ajouté: sursaut.png (image)
2025-06-28 18:22:55,570 - core.app_controller - INFO - Job ajouté: guepardcobra.png (image)
2025-06-28 18:22:55,570 - core.app_controller - INFO - Job ajouté: reveil.png (image)
2025-06-28 18:22:55,570 - core.app_controller - INFO - Job ajouté: feulement2.webp (image)
2025-06-28 18:22:55,571 - core.app_controller - INFO - Job ajouté: rajah.png (image)
2025-06-28 18:22:55,571 - core.app_controller - INFO - Job ajouté:  3loupsenchasse.png (image)
2025-06-28 18:22:55,571 - core.app_controller - INFO - Job ajouté: lepine.png (image)
2025-06-28 18:22:55,571 - core.app_controller - INFO - Job ajouté: courir.png (image)
2025-06-28 18:22:55,571 - core.app_controller - INFO - Job ajouté: naissancedimpala.png (image)
2025-06-28 18:22:55,572 - core.app_controller - INFO - Job ajouté: supplique.png (image)
2025-06-28 18:22:55,572 - core.app_controller - INFO - Job ajouté: matou.png (image)
2025-06-28 18:22:55,572 - core.app_controller - INFO - Job ajouté: pomponette.png (image)
2025-06-28 18:22:55,572 - core.app_controller - INFO - Job ajouté: louveteauperdu.png (image)
2025-06-28 18:22:55,573 - core.app_controller - INFO - Job ajouté: lapindegarenne.png (image)
2025-06-28 18:22:55,573 - core.app_controller - INFO - Job ajouté: ruade.png (image)
2025-06-28 18:22:55,573 - core.app_controller - INFO - Job ajouté: lèvetoi.png (image)
2025-06-28 18:22:55,573 - core.app_controller - INFO - Job ajouté: wimba.png (image)
2025-06-28 18:22:55,574 - core.app_controller - INFO - Job ajouté: lycaon.png (image)
2025-06-28 18:22:55,574 - core.app_controller - INFO - Job ajouté: bouba.png (image)
2025-06-28 18:22:55,574 - core.app_controller - INFO - Job ajouté: solitaire.png (image)
2025-06-28 18:22:55,574 - core.app_controller - INFO - Job ajouté: guepardeau.png (image)
2025-06-28 18:22:55,575 - core.app_controller - INFO - Job ajouté: lionneaffamé.png (image)
2025-06-28 18:22:55,575 - core.app_controller - INFO - Job ajouté: hyenevautour.png (image)
2025-06-28 18:22:55,575 - core.app_controller - INFO - Job ajouté: 3impalas.png (image)
2025-06-28 18:22:55,576 - core.app_controller - INFO - Job ajouté: plongeon.png (image)
2025-06-28 18:22:55,576 - core.app_controller - INFO - Job ajouté: menace.png (image)
2025-06-28 18:22:55,576 - core.app_controller - INFO - Job ajouté: reste.png (image)
2025-06-28 18:22:55,577 - core.app_controller - INFO - Job ajouté: leguet.png (image)
2025-06-28 18:22:55,577 - core.app_controller - INFO - Job ajouté: puce.png (image)
2025-06-28 18:22:55,577 - core.app_controller - INFO - Job ajouté: 2louvards.png (image)
2025-06-28 18:22:55,578 - core.app_controller - INFO - Job ajouté: lionagressif.png (image)
2025-06-28 18:22:55,578 - core.app_controller - INFO - Job ajouté: lenvol.png (image)
2025-06-28 18:22:55,579 - core.app_controller - INFO - Job ajouté: lepiege.png (image)
2025-06-28 18:22:55,579 - core.app_controller - INFO - Job ajouté: détermination.png (image)
2025-06-28 18:22:55,580 - core.app_controller - INFO - Job ajouté: serengeti.png (image)
2025-06-28 18:22:55,580 - core.app_controller - INFO - Job ajouté: amarok.png (image)
2025-06-28 18:22:55,580 - core.app_controller - INFO - Job ajouté: raid.png (image)
2025-06-28 18:22:55,581 - core.app_controller - INFO - Job ajouté: chahut.png (image)
2025-06-28 18:22:55,581 - core.app_controller - INFO - Job ajouté: okavango.png (image)
2025-06-28 18:22:55,581 - core.app_controller - INFO - Job ajouté:  leguerrier.png (image)
2025-06-28 18:22:55,582 - core.app_controller - INFO - Job ajouté: poursuite.png (image)
2025-06-28 18:22:55,582 - core.app_controller - INFO - Job ajouté: lionnecombattant.png (image)
2025-06-28 18:22:55,583 - core.app_controller - INFO - Job ajouté: vengeance.png (image)
2025-06-28 18:22:55,583 - core.app_controller - INFO - Job ajouté: lionnedéfensive.png (image)
2025-06-28 18:22:55,584 - core.app_controller - INFO - Job ajouté: lafuite.png (image)
2025-06-28 18:22:55,584 - core.app_controller - INFO - Job ajouté: assaut.png (image)
2025-06-28 18:22:55,584 - core.app_controller - INFO - Job ajouté: agressiondeguepard.png (image)
2025-06-28 18:22:55,585 - core.app_controller - INFO - Job ajouté: monarbre.png (image)
2025-06-28 18:22:55,585 - core.app_controller - INFO - Job ajouté: approche.png (image)
2025-06-28 18:22:55,586 - core.app_controller - INFO - Job ajouté: oursepetit.png (image)
2025-06-28 18:22:55,586 - core.app_controller - INFO - Job ajouté: panique.png (image)
2025-06-28 18:22:55,587 - core.app_controller - INFO - Job ajouté: tendresse.png (image)
2025-06-28 18:22:55,587 - core.app_controller - INFO - Job ajouté: offensivedelion.png (image)
2025-06-28 18:22:55,588 - core.app_controller - INFO - Job ajouté: lacourseduguépard.png (image)
2025-06-28 18:22:55,588 - core.app_controller - INFO - Job ajouté: chasseauximpalas.png (image)
2025-06-28 18:22:55,589 - core.app_controller - INFO - Job ajouté: combatdetitans.png (image)
2025-06-28 18:22:55,590 - core.app_controller - INFO - Job ajouté: soifdetigre.webp (image)
2025-06-28 18:22:55,590 - core.app_controller - INFO - Job ajouté: survivre.png (image)
2025-06-28 18:22:55,591 - core.app_controller - INFO - Job ajouté: instinctsdesurvie.png (image)
2025-06-28 18:22:55,591 - core.app_controller - INFO - Job ajouté: ouste.png (image)
2025-06-28 18:22:55,592 - core.app_controller - INFO - Job ajouté: querelle.png (image)
2025-06-28 18:22:55,592 - core.app_controller - INFO - Job ajouté: attaq_guep avec arrière-plan supprimé.png (image)
2025-06-28 18:22:55,593 - core.app_controller - INFO - Job ajouté: lechoc.png (image)
2025-06-28 18:22:55,593 - core.app_controller - INFO - Job ajouté: reprisedelachasse.png (image)
2025-06-28 18:22:55,593 - gui.main_window - INFO - ✅ 78 fichiers ajoutés
2025-06-28 18:23:17,743 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:23:17,744 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '85'}
2025-06-28 18:23:30,775 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
